,order_id,attack_id,attack_type
2197,381756,708,wash_trade
2198,381757,708,wash_trade
2199,381867,709,pump_n_dump
2200,381870,709,pump_n_dump
2201,381873,709,pump_n_dump
2202,381935,710,layering
2203,381937,710,layering
2204,381939,710,layering
2205,381943,710,layering
2206,382002,711,pump_n_dump
2207,382005,711,pump_n_dump
2208,382008,711,pump_n_dump
2209,382009,712,pump_n_dump
2210,382012,712,pump_n_dump
2211,382015,712,pump_n_dump
2212,382016,713,layering
2213,382018,713,layering
2214,382020,713,layering
2215,382024,713,layering
2216,382025,714,pump_n_dump
2217,382028,714,pump_n_dump
2218,382031,714,pump_n_dump
2219,382032,715,wash_trade
2220,382033,715,wash_trade
2221,382145,716,layering
2222,382147,716,layering
2223,382149,716,layering
2224,382153,716,layering
2225,382154,717,wash_trade
2226,382155,717,wash_trade
2227,382208,718,layering
2228,382210,718,layering
2229,382212,718,layering
2230,382216,718,layering
2231,382269,719,layering
2232,382271,719,layering
2233,382273,719,layering
2234,382277,719,layering
2235,382278,720,pump_n_dump
2236,382281,720,pump_n_dump
2237,382284,720,pump_n_dump
2238,382285,721,wash_trade
2239,382286,721,wash_trade
2240,382401,722,layering
2241,382403,722,layering
2242,382405,722,layering
2243,382409,722,layering
2244,382473,723,layering
2245,382475,723,layering
2246,382477,723,layering
2247,382481,723,layering
2248,382482,724,layering
2249,382484,724,layering
2250,382486,724,layering
2251,382490,724,layering
2252,382491,725,wash_trade
2253,382492,725,wash_trade
2254,382493,726,pump_n_dump
2255,382496,726,pump_n_dump
2256,382499,726,pump_n_dump
2257,382500,727,wash_trade
2258,382501,727,wash_trade
2259,382502,728,pump_n_dump
2260,382505,728,pump_n_dump
2261,382508,728,pump_n_dump
2262,382561,729,layering
2263,382563,729,layering
2264,382565,729,layering
2265,382569,729,layering
2266,382730,730,wash_trade
2267,382731,730,wash_trade
2268,382792,731,wash_trade
2269,382793,731,wash_trade
2270,382794,732,pump_n_dump
2271,382797,732,pump_n_dump
2272,382800,732,pump_n_dump
2273,382862,733,wash_trade
2274,382863,733,wash_trade
2275,382973,734,layering
2276,382975,734,layering
2277,382977,734,layering
2278,382981,734,layering
2279,382982,735,pump_n_dump
2280,382985,735,pump_n_dump
2281,382988,735,pump_n_dump
2282,382989,736,layering
2283,382991,736,layering
2284,382993,736,layering
2285,382997,736,layering
2286,383094,737,wash_trade
2287,383095,737,wash_trade
2288,383202,738,wash_trade
2289,383203,738,wash_trade
2290,383262,739,layering
2291,383264,739,layering
2292,383266,739,layering
2293,383270,739,layering
2294,383490,740,wash_trade
2295,383491,740,wash_trade
2296,383492,741,wash_trade
2297,383493,741,wash_trade
2298,383494,742,wash_trade
2299,383495,742,wash_trade
2300,383893,743,layering
2301,383895,743,layering
2302,383897,743,layering
2303,383901,743,layering
2304,383965,744,wash_trade
2305,383966,744,wash_trade
2306,383967,745,layering
2307,383969,745,layering
2308,383971,745,layering
2309,383975,745,layering
2310,384209,746,pump_n_dump
2311,384212,746,pump_n_dump
2312,384215,746,pump_n_dump
2313,384269,747,layering
2314,384271,747,layering
2315,384273,747,layering
2316,384277,747,layering
2317,384494,748,wash_trade
2318,384495,748,wash_trade
2319,384496,749,layering
2320,384498,749,layering
2321,384500,749,layering
2322,384504,749,layering
2323,384505,750,wash_trade
2324,384506,750,wash_trade
2325,384689,751,pump_n_dump
2326,384692,751,pump_n_dump
2327,384695,751,pump_n_dump
2328,384749,752,wash_trade
2329,384750,752,wash_trade
2330,384751,753,pump_n_dump
2331,384754,753,pump_n_dump
2332,384757,753,pump_n_dump
2333,384809,754,wash_trade
2334,384810,754,wash_trade
2335,384811,755,wash_trade
2336,384812,755,wash_trade
2337,384917,756,pump_n_dump
2338,384920,756,pump_n_dump
2339,384923,756,pump_n_dump
2340,384975,757,layering
2341,384977,757,layering
2342,384979,757,layering
2343,384983,757,layering
2344,385049,758,layering
2345,385051,758,layering
2346,385053,758,layering
2347,385057,758,layering
2348,385058,759,pump_n_dump
2349,385061,759,pump_n_dump
2350,385064,759,pump_n_dump
2351,385065,760,wash_trade
2352,385066,760,wash_trade
2353,385119,761,layering
2354,385121,761,layering
2355,385123,761,layering
2356,385127,761,layering
2357,385295,762,layering
2358,385297,762,layering
2359,385299,762,layering
2360,385303,762,layering
2361,385304,763,layering
2362,385306,763,layering
2363,385308,763,layering
2364,385312,763,layering
2365,385405,764,pump_n_dump
2366,385408,764,pump_n_dump
2367,385411,764,pump_n_dump
2368,385469,765,wash_trade
2369,385470,765,wash_trade
2370,385524,766,pump_n_dump
2371,385527,766,pump_n_dump
2372,385530,766,pump_n_dump
2373,385531,767,wash_trade
2374,385532,767,wash_trade
2375,385533,768,pump_n_dump
2376,385536,768,pump_n_dump
2377,385539,768,pump_n_dump
2378,385587,769,wash_trade
2379,385588,769,wash_trade
2380,385589,770,layering
2381,385591,770,layering
2382,385593,770,layering
2383,385597,770,layering
2384,385598,771,layering
2385,385600,771,layering
2386,385602,771,layering
2387,385606,771,layering
2388,385607,772,wash_trade
2389,385608,772,wash_trade
2390,385609,773,pump_n_dump
2391,385612,773,pump_n_dump
2392,385615,773,pump_n_dump
2393,385616,774,layering
2394,385618,774,layering
2395,385620,774,layering
2396,385624,774,layering
2397,385985,775,layering
2398,385987,775,layering
2399,385989,775,layering
2400,385993,775,layering
2401,385994,776,layering
2402,385996,776,layering
2403,385998,776,layering
2404,386002,776,layering
2405,386290,777,layering
2406,386292,777,layering
2407,386294,777,layering
2408,386298,777,layering
2409,386299,778,layering
2410,386301,778,layering
2411,386303,778,layering
2412,386307,778,layering
2413,386367,779,layering
2414,386369,779,layering
2415,386371,779,layering
2416,386375,779,layering
2417,386487,780,wash_trade
2418,386488,780,wash_trade
2419,386653,781,pump_n_dump
2420,386656,781,pump_n_dump
2421,386659,781,pump_n_dump
2422,386779,782,pump_n_dump
2423,386782,782,pump_n_dump
2424,386785,782,pump_n_dump
2425,386786,783,layering
2426,386788,783,layering
2427,386790,783,layering
2428,386794,783,layering
2429,386845,784,layering
2430,386847,784,layering
2431,386849,784,layering
2432,386853,784,layering
2433,386854,785,wash_trade
2434,386855,785,wash_trade
2435,386961,786,wash_trade
2436,386962,786,wash_trade
2437,386963,787,pump_n_dump
2438,386966,787,pump_n_dump
2439,386969,787,pump_n_dump
2440,386970,788,layering
2441,386972,788,layering
2442,386974,788,layering
2443,386978,788,layering
2444,387033,789,wash_trade
2445,387034,789,wash_trade
2446,387035,790,pump_n_dump
2447,387038,790,pump_n_dump
2448,387041,790,pump_n_dump
2449,387089,791,wash_trade
2450,387090,791,wash_trade
2451,387204,792,layering
2452,387206,792,layering
2453,387208,792,layering
2454,387212,792,layering
2455,387264,793,wash_trade
2456,387265,793,wash_trade
2457,387325,794,pump_n_dump
2458,387328,794,pump_n_dump
2459,387331,794,pump_n_dump
2460,387381,795,wash_trade
2461,387382,795,wash_trade
2462,387510,796,wash_trade
2463,387511,796,wash_trade
2464,387680,797,layering
2465,387682,797,layering
2466,387684,797,layering
2467,387688,797,layering
2468,387689,798,wash_trade
2469,387690,798,wash_trade
2470,387691,799,layering
2471,387693,799,layering
2472,387695,799,layering
2473,387699,799,layering
2474,387744,800,layering
2475,387746,800,layering
2476,387748,800,layering
2477,387752,800,layering
2478,387815,801,wash_trade
2479,387816,801,wash_trade
2480,387870,802,layering
2481,387872,802,layering
2482,387874,802,layering
2483,387878,802,layering
2484,387943,803,layering
2485,387945,803,layering
2486,387947,803,layering
2487,387951,803,layering
2488,387952,804,layering
2489,387954,804,layering
2490,387956,804,layering
2491,387960,804,layering
2492,387961,805,layering
2493,387963,805,layering
2494,387965,805,layering
2495,387969,805,layering
2496,388086,806,pump_n_dump
2497,388089,806,pump_n_dump
2498,388092,806,pump_n_dump
2499,388093,807,layering
2500,388095,807,layering
2501,388097,807,layering
2502,388101,807,layering
2503,388102,808,wash_trade
2504,388103,808,wash_trade
2505,388229,809,pump_n_dump
2506,388232,809,pump_n_dump
2507,388235,809,pump_n_dump
2508,388296,810,wash_trade
2509,388297,810,wash_trade
2510,388403,811,pump_n_dump
2511,388406,811,pump_n_dump
2512,388409,811,pump_n_dump
2513,388410,812,pump_n_dump
2514,388413,812,pump_n_dump
2515,388416,812,pump_n_dump
2516,388417,813,layering
2517,388419,813,layering
2518,388421,813,layering
2519,388425,813,layering
2520,388426,814,wash_trade
2521,388427,814,wash_trade
2522,388697,815,layering
2523,388699,815,layering
2524,388701,815,layering
2525,388705,815,layering
2526,388764,816,pump_n_dump
2527,388767,816,pump_n_dump
2528,388770,816,pump_n_dump
2529,388873,817,wash_trade
2530,388874,817,wash_trade
2531,388875,818,pump_n_dump
2532,388878,818,pump_n_dump
2533,388881,818,pump_n_dump
2534,388882,819,wash_trade
2535,388883,819,wash_trade
2536,388884,820,layering
2537,388886,820,layering
2538,388888,820,layering
2539,388892,820,layering
2540,389078,821,pump_n_dump
2541,389081,821,pump_n_dump
2542,389084,821,pump_n_dump
2543,389085,822,layering
2544,389087,822,layering
2545,389089,822,layering
2546,389093,822,layering
2547,389094,823,wash_trade
2548,389095,823,wash_trade
2549,389096,824,pump_n_dump
2550,389099,824,pump_n_dump
2551,389102,824,pump_n_dump
2552,389154,825,wash_trade
2553,389155,825,wash_trade
2554,389156,826,layering
2555,389158,826,layering
2556,389160,826,layering
2557,389164,826,layering
2558,389215,827,pump_n_dump
2559,389218,827,pump_n_dump
2560,389221,827,pump_n_dump
2561,389222,828,layering
2562,389224,828,layering
2563,389226,828,layering
2564,389230,828,layering
2565,389231,829,pump_n_dump
2566,389234,829,pump_n_dump
2567,389237,829,pump_n_dump
2568,389368,830,wash_trade
2569,389369,830,wash_trade
2570,389370,831,pump_n_dump
2571,389373,831,pump_n_dump
2572,389376,831,pump_n_dump
2573,389377,832,pump_n_dump
2574,389380,832,pump_n_dump
2575,389383,832,pump_n_dump
2576,389508,833,layering
2577,389510,833,layering
2578,389512,833,layering
2579,389516,833,layering
2580,389517,834,layering
2581,389519,834,layering
2582,389521,834,layering
2583,389525,834,layering
2584,389526,835,pump_n_dump
2585,389529,835,pump_n_dump
2586,389532,835,pump_n_dump
2587,389651,836,wash_trade
2588,389652,836,wash_trade
2589,389719,837,layering
2590,389721,837,layering
2591,389723,837,layering
2592,389727,837,layering
2593,389789,838,pump_n_dump
2594,389792,838,pump_n_dump
2595,389795,838,pump_n_dump
2596,389796,839,wash_trade
2597,389797,839,wash_trade
2598,389798,840,layering
2599,389800,840,layering
2600,389802,840,layering
2601,389806,840,layering
2602,389973,841,pump_n_dump
2603,389976,841,pump_n_dump
2604,389979,841,pump_n_dump
2605,390090,842,pump_n_dump
2606,390093,842,pump_n_dump
2607,390096,842,pump_n_dump
2608,390097,843,wash_trade
2609,390098,843,wash_trade
2610,390099,844,wash_trade
2611,390100,844,wash_trade
2612,390313,845,pump_n_dump
2613,390316,845,pump_n_dump
2614,390319,845,pump_n_dump
2615,390366,846,pump_n_dump
2616,390369,846,pump_n_dump
2617,390372,846,pump_n_dump
2618,390373,847,wash_trade
2619,390374,847,wash_trade
2620,390375,848,pump_n_dump
2621,390378,848,pump_n_dump
2622,390381,848,pump_n_dump
2623,390497,849,layering
2624,390499,849,layering
2625,390501,849,layering
2626,390505,849,layering
2627,390574,850,wash_trade
2628,390575,850,wash_trade
2629,390576,851,wash_trade
2630,390577,851,wash_trade
2631,390578,852,pump_n_dump
2632,390581,852,pump_n_dump
2633,390584,852,pump_n_dump
2634,390648,853,pump_n_dump
2635,390651,853,pump_n_dump
2636,390654,853,pump_n_dump
2637,390709,854,pump_n_dump
2638,390712,854,pump_n_dump
2639,390715,854,pump_n_dump
2640,390773,855,layering
2641,390775,855,layering
2642,390777,855,layering
2643,390781,855,layering
2644,390782,856,wash_trade
2645,390783,856,wash_trade
2646,390833,857,pump_n_dump
2647,390836,857,pump_n_dump
2648,390839,857,pump_n_dump
2649,390840,858,pump_n_dump
2650,390843,858,pump_n_dump
2651,390846,858,pump_n_dump
2652,390912,859,wash_trade
2653,390913,859,wash_trade
2654,390974,860,wash_trade
2655,390975,860,wash_trade
2656,391201,861,pump_n_dump
2657,391204,861,pump_n_dump
2658,391207,861,pump_n_dump
2659,391258,862,wash_trade
2660,391259,862,wash_trade
2661,391260,863,layering
2662,391262,863,layering
2663,391264,863,layering
2664,391268,863,layering
2665,391269,864,wash_trade
2666,391270,864,wash_trade
2667,391271,865,layering
2668,391273,865,layering
2669,391275,865,layering
2670,391279,865,layering
2671,391342,866,pump_n_dump
2672,391345,866,pump_n_dump
2673,391348,866,pump_n_dump
2674,391349,867,pump_n_dump
2675,391352,867,pump_n_dump
2676,391355,867,pump_n_dump
2677,391405,868,layering
2678,391407,868,layering
2679,391409,868,layering
2680,391413,868,layering
2681,391595,869,wash_trade
2682,391596,869,wash_trade
2683,391597,870,wash_trade
2684,391598,870,wash_trade
2685,391599,871,pump_n_dump
2686,391602,871,pump_n_dump
2687,391605,871,pump_n_dump
2688,391606,872,pump_n_dump
2689,391609,872,pump_n_dump
2690,391612,872,pump_n_dump
2691,391673,873,layering
2692,391675,873,layering
2693,391677,873,layering
2694,391681,873,layering
2695,391747,874,wash_trade
2696,391748,874,wash_trade
2697,391866,875,pump_n_dump
2698,391869,875,pump_n_dump
2699,391872,875,pump_n_dump
2700,391873,876,pump_n_dump
2701,391876,876,pump_n_dump
2702,391879,876,pump_n_dump
2703,391945,877,pump_n_dump
2704,391948,877,pump_n_dump
2705,391951,877,pump_n_dump
2706,391952,878,pump_n_dump
2707,391955,878,pump_n_dump
2708,391958,878,pump_n_dump
2709,392016,879,pump_n_dump
2710,392019,879,pump_n_dump
2711,392022,879,pump_n_dump
2712,392023,880,pump_n_dump
2713,392026,880,pump_n_dump
2714,392029,880,pump_n_dump
2715,392149,881,layering
2716,392151,881,layering
2717,392153,881,layering
2718,392157,881,layering
2719,392327,882,layering
2720,392329,882,layering
2721,392331,882,layering
2722,392335,882,layering
2723,392336,883,layering
2724,392338,883,layering
2725,392340,883,layering
2726,392344,883,layering
2727,392398,884,wash_trade
2728,392399,884,wash_trade
2729,392400,885,wash_trade
2730,392401,885,wash_trade
2731,392402,886,wash_trade
2732,392403,886,wash_trade
2733,392517,887,layering
2734,392519,887,layering
2735,392521,887,layering
2736,392525,887,layering
2737,392932,888,layering
2738,392934,888,layering
2739,392936,888,layering
2740,392940,888,layering
2741,392990,889,wash_trade
2742,392991,889,wash_trade
2743,393056,890,layering
2744,393058,890,layering
2745,393060,890,layering
2746,393064,890,layering
2747,393065,891,wash_trade
2748,393066,891,wash_trade
2749,393183,892,wash_trade
2750,393184,892,wash_trade
2751,393295,893,wash_trade
2752,393296,893,wash_trade
2753,393297,894,pump_n_dump
2754,393300,894,pump_n_dump
2755,393303,894,pump_n_dump
2756,393304,895,layering
2757,393306,895,layering
2758,393308,895,layering
2759,393312,895,layering
2760,393367,896,wash_trade
2761,393368,896,wash_trade
2762,393369,897,wash_trade
2763,393370,897,wash_trade
2764,393553,898,wash_trade
2765,393554,898,wash_trade
2766,393611,899,pump_n_dump
2767,393614,899,pump_n_dump
2768,393617,899,pump_n_dump
2769,393618,900,pump_n_dump
2770,393621,900,pump_n_dump
2771,393624,900,pump_n_dump
2772,393625,901,layering
2773,393627,901,layering
2774,393629,901,layering
2775,393633,901,layering
2776,393634,902,layering
2777,393636,902,layering
2778,393638,902,layering
2779,393642,902,layering
2780,393643,903,wash_trade
2781,393644,903,wash_trade
2782,393645,904,pump_n_dump
2783,393648,904,pump_n_dump
2784,393651,904,pump_n_dump
2785,393711,905,pump_n_dump
2786,393714,905,pump_n_dump
2787,393717,905,pump_n_dump
2788,393718,906,pump_n_dump
2789,393721,906,pump_n_dump
2790,393724,906,pump_n_dump
2791,393725,907,layering
2792,393727,907,layering
2793,393729,907,layering
2794,393733,907,layering
2795,394308,908,wash_trade
2796,394309,908,wash_trade
2797,394362,909,layering
2798,394364,909,layering
2799,394366,909,layering
2800,394370,909,layering
2801,394665,910,pump_n_dump
2802,394668,910,pump_n_dump
2803,394671,910,pump_n_dump
2804,394672,911,layering
2805,394674,911,layering
2806,394676,911,layering
2807,394680,911,layering
2808,394681,912,layering
2809,394683,912,layering
2810,394685,912,layering
2811,394689,912,layering
2812,394816,913,layering
2813,394818,913,layering
2814,394820,913,layering
2815,394824,913,layering
2816,394949,914,layering
2817,394951,914,layering
2818,394953,914,layering
2819,394957,914,layering
2820,394958,915,pump_n_dump
2821,394961,915,pump_n_dump
2822,394964,915,pump_n_dump
